worker_id,task_id,task_response_id,tweet_id,text,username,bio,Categorize the tweet
FPMCK2P37RW2,d333f25d-bd69-4109-a8db-12e3c2a00f61,89f9b3ba-ca49-4c9c-96b8-4aeaf80f67f6,1540795717672849409,I followed @AidAccessUSA because a person who needs to have an abortion can access their services by mail. I don't… https://t.co/dYFFvSJpc4,robingrearson,"Pro Tools-certified bartender/writer.
Don't feed monopolies. Break the machines. Gentrification is bad. 
Hummingbird friend. 
Where Is Kelley? #blacklivesmatter",Pro-choice
7R2NKCJQNXPP,ac5be069-5425-460d-a42f-775dc9ca5d1e,8a418561-d7fe-492a-81ed-65c52aea5e32,1540795262490247168,this WOMAN voted for trump TWICE and is complaining about roe v wade being overturned as if he didn’t appoint the j… https://t.co/LrKujgSX1G,paulafledd,,Pro-choice
DPNAMHPJRREC,f0015e31-f356-4010-bde0-df323200da00,8a801638-7c99-49a2-b32e-32d0ff893ec7,1540784371082346497,For context this happened when I told multiple people who cheered the Roe VS Wade decision to shut the fuck up.,crypticpanther,"Husband, Gamer, Geek.",Pro-choice
VHYWA473JMK3,dd65ccf6-84a0-4cce-ba2d-40a4bf22f664,8b472e9c-2e89-49bd-b87d-46d676e7bb00,1540784416942866433,Opinion | The incredible hypocrisy of Christian 'religious freedom' rhetoric after Roe https://t.co/Izrnc3SdBk via @msnbc,FlashBabboo,"Retiree with Opinions, Lotsa Opinions",Pro-choice
AMXMPYF9CYAJ,68b8f597-4afd-4306-8e9b-4af3dec8371a,8b5c342a-c035-420e-99aa-fff0264ab1f8,1540795488345018370,Roe v. Wade has just been overturned – and abortion rights activists from across the world are fighting back. Join… https://t.co/gEeXTifxxb,crankyoulwan,don't tell me to smile.,Pro-choice
YKR74H2QRD6F,3b396b78-5f04-4cdf-b015-c995e1de9ce0,8b771ff6-3c88-4f67-877d-6b7226ddb409,1540796003527208960,@RepValDemings Abortion is murdering an unborn baby.,albertobmas,"MD,Cardiologist,RPVI.,RVS ,RCS.
Christian, Conservative, Republican..",Pro-life
7R2NKCJQNXPP,17556fbd-2a0f-46ad-b362-6656acf885aa,8c8a5d7b-21ab-4bfd-8978-1b440f51c950,1540795436893626368,Roe v. Wade has just been overturned – and abortion rights activists from across the world are fighting back. Join… https://t.co/JxTO2IRJEC,TatianaBruni,"#Italy, #Croatia, #theNetherlands. Started with a #Doctorate in #EducationalSciences; #teaching #Italian #Language & #Culture; #love #baking &  #reading books.",Pro-choice
2AZWNZRTVACE,691c83d7-753d-4764-80a0-28425c3971ea,8cd7a6dd-7684-4bf4-9d18-0acf9b221292,1540795818122260481,@DanRather Probably most of them.  It would certainly have more impact if they vowed to stop all donations to the G… https://t.co/eIbw1Dy1Mx,Styleseer,"Photographer. Loves fashion, food, far-flung places.",Pro-choice
YKR74H2QRD6F,41fa79e6-5da4-4ccc-a17f-8f0e79070ec1,8d4538a7-50cd-4d16-969c-8af5d64b494b,1540795428043644929,@BiggDelicious @ReneeSm15749226 @GFairchildE @RandyRRQuaid And yet each republican justice said under oath they'd uphold Roe v Wade,phirephoto,,Pro-choice
FPMCK2P37RW2,1aa49658-c588-48cc-9c38-b80a9da99afb,8db6d7eb-55fa-45e7-8f3a-e75f69afa546,1540795820211023880,Make Abortion Great Again. #MAGA #roevswade #abortion #SupremeCourt #AbortionBan #abortus… https://t.co/DuJSepFb9u,SickAndWrong,"Recording weekly since 2006, Sick and Wrong Podcast has been delivering true crime, paranormal news, and conspiracy theories for your listening pleasure.",Pro-choice
CAG2KV7YTM69,b5b60712-1563-4079-98cf-894cfcd8f943,8e0b4720-cc92-45fe-9c42-4923a6d82171,1540795125554507776,"""Pure comedy"": Most hysterical Roe v. Wade strike-down reactions | Rob S... https://t.co/Mpkp0xbvH5 via @YouTube",angeladsegura,,Pro-life
KY33NRPCAEZT,f0cb265d-9565-4bc0-a3e1-2be90ef3719a,8e258cb3-27ed-4ad8-b307-660fb3626d6c,1540795478563889152,"The Supreme Court did not need to go this extreme. This is not an issue to address with a sledge hammer, and it wil… https://t.co/LxIPtDhfHA",DrMassarweh,"Breast Oncologist. Endocrine Resistance, triple + BC, Breast CA in men. Less is more. Stanford, Baylor, Markey, Jordan. Life revolves around my 2 boys.",Pro-choice
73FP3QEHRD7V,d6062976-1841-4a6a-88d8-b85d0c85ff5a,8fe36164-e480-46b7-9279-f8e4aa563edf,1540795997864964096,Kamala Harris On SCOTUS Abortion Ruling: “This Is Not Over”; Fox News &amp; Broadcast Nets Don’t Cover Remarks From Fir… https://t.co/uIcISmP1fg,WhoCares7734,"The Truth, the whole Truth and nothing but the Truth. Clear Logic. Every word must have a meaning. Equal means equal. Revisionists and Cancel Culture are Lies!",Pro-life
7R2NKCJQNXPP,df3266f5-91ef-447c-a021-fdbb457ef7eb,8ff16276-d3cf-4f1a-9610-33be0cead435,1540795835923021826,"It costs them less to pay for an abortion than to add a new family member to their insurance plan.
Dicks is anti-fa… https://t.co/cNCk9PL9hr",flatwalk,#PoliticalCorrectnessKills. #NameTheEnemy  #VETS Have rescued & rehabbed many dogs & horses #EndAnimalAbuse #Adopt,Pro-life
7R2NKCJQNXPP,e2f5ca47-4d0e-4643-be5f-5deca9a94787,9053e5ce-86a8-4a1f-9303-c3636aa37f7f,1540794949204996096,@TotalSecurily @soyiimy @dylanobrien Yeah that didn't happen. Congratulations for showing you have absolutely no id… https://t.co/cJ9t85DovC,sheaffer117,A real man doesn't love a million girls. He loves one girl in a million ways and thanks God everyday for her,Pro-life
R7XYZ4FKMFF9,ec90cde6-dd7c-47f8-b373-91fb22e53aac,909d1bbf-a67c-43a0-8bb8-5787efd36d41,1540796750784364546,"In case you’re looking for some viewing, personally I’m watching FAST TIMES AT RIDGEMONT HIGH today. 

“fifty years… https://t.co/5tseQkJwDQ",erinefraser,“I just want to see more pictures and actors.” -John Hodgman @TrashArtMovies & @BollywoodPod,Pro-choice
2VHW4RE6AKTN,49b263f7-bfcc-4829-b4f5-f240c431aadd,91163843-f02b-4320-9d65-102d8afca9d0,1540796220649512961,"Vancouver Pro-Choice Rally Tomorrow
https://t.co/hwgNEvk1CR

Stand in rage &amp; solidarity with our siblings across th… https://t.co/K4LARZk59m",BCHumanist,The voice and community for Humanists in BC.,Pro-choice
6FCQKE2GMKG2,d0f93332-b464-46cc-982c-db95e637b0b8,9145295a-3763-4cf7-b338-e56bad8e31df,1540795751663632386,"@CdnComrade Y’all are both hypocrites, both abortion rights and vax mandates are about bodily autonomy. There would… https://t.co/KCTx0f3Qvs",NdpAbandoned,"Socialism is when you take care of your countrymen,not when you go around harassing people who disagree with you. Socialism must accept all cultures and nations",Pro-choice
FPMCK2P37RW2,759d437a-2a0b-4e0d-a8f5-17d43e53963e,9156655e-1da2-4ea3-885e-181d990cf088,1540796440414404610,"@SpeakerPelosi Please Madame Speaker, you have to help us now that Roe v Wade has been overturned. Our freedoms are… https://t.co/qY11TbYjxX",KIMBRACKE3,I'm not too annoying,Pro-choice
VME4939DFDXR,5a9bd77f-c9ce-4dca-a5b5-c23762f69cc6,917ff38e-c2c1-4ea0-af7c-674d863c8094,1540795787105382400,"""No one is pro ABORTION, it's pro choice!""

No, I am pro abortion. It should be everyone's moral obligation to ceas… https://t.co/RtQZilY2hf",FlyestxNihilist,𝙰𝙽𝙰𝚁𝙲𝙷ø 𝙿𝙻𝙰𝙶𝚄𝙴 𝙳ø𝙲𝚃ø𝚁 ✳ 𝙵𝙴𝚁𝙰𝙻 𝙿𝙷𝙸𝙻ø𝚂ø𝙿𝙷𝙴𝚁 ✳ 𝙳øø𝙼𝙴𝙳 & 𝙱𝙻𝙰𝙲𝙺𝙿𝙸𝙻𝙻𝙴𝙳 ✳ 𝙲𝚁𝚈𝙿𝚃ø 𝙰𝙽𝙿𝚁𝙸𝙼 ✳ 𝙱.𝙰.𝚂.𝙴.𝙳,Pro-choice
FPMCK2P37RW2,a2e7a64d-91b0-4d71-93a0-7daeb1953b99,92045a20-ad63-447c-b2c2-322c72fa304a,1540795691156520961,"@verylucky_guy @Pheramuse @TomiLahren You're right they don't always, but then they face penalties which include wa… https://t.co/PVoSzjqyml",PrinceValium1,,Pro-life
QEZAEMV2WF9D,5d5fcb6e-5e15-40d7-b141-51e15f6071ef,926ff445-e5b1-4bcd-bbc4-8783ed140e31,1540796113489432577,"@RealPaigeWWE This is why I believe this ruling is just the start of a huge shit storm, were by the end the people… https://t.co/BIKM5pueye",TheWordFuck83,"The level of stupidity people have amazes and terrifies me. 
Annoyed by religious brainwashing.
DILLIGAF",Pro-choice
T3RMAEPRMD6J,17dc4735-2960-471a-a658-26be4d1a3806,92d268b0-b874-4949-96e7-ca5054b6c0da,1540796192539308032,Worst part is that these are by and large men saying this. Woman from Houston want to get an abortion. She'll proba… https://t.co/BTgaO7fzSX,lkevdb,"Dutchposting, shitposting and seriousposting. Language, politics, and history enthousiast - or any combination of those. Will try to be nice.",Pro-choice
T3RMAEPRMD6J,38161e0c-251a-4e04-a112-9cf66af4078d,936f33d2-5c86-482c-be6d-63ab768685d8,1540796030928576512,"@POTUS DO YOUR JOB

PROTECT AMERICAN WOMEN

CODIFY ROE v WADE

#CodifyRoeVWade
#CodifyRoe
#RoeVsWade

OR... go home… https://t.co/8UOS3bNl9U",DistantUsa,"Veteran, mother, nomad. I believe in democracy if we can keep it.",Pro-choice
ZFEQJC4ERT29,6b7dc169-e677-4f60-93b2-44a27b32c296,93bf4e7e-bec0-4ce2-93ef-86bddd0f1e16,1540795506548297733,Folks of all genders should refrain from having sex except for the purpose of procreation until Roe versus Wade is… https://t.co/zrZJB4Y2YB,EdwardReep,"I am an American, who likes to do things almost as much as he likes to not do things. My interests include Christianity, Entertainment, Politics, and food.",Pro-choice
GQ33CQDEM49Z,ee453041-8e89-45da-904a-5b78f8d9356d,93dc48d3-0cda-410d-b958-67f21cd900ac,1540795511334006786,@RealPaigeWWE It was never a constitutional right. Any law that came after the constitution was designated by state… https://t.co/bZ20FvNAf1,Ryan04251978,I’m new to Twitter so give me a follow 😉 He/Him/What/When/Who/Huh 🤷‍♂️🤦‍♂️,Pro-life
WFRWYPY7XZJ9,16455390-27c3-4119-9782-115897506650,9448490e-c742-4d23-9759-b3353b8fd4b1,1540796157139378176,"@therealcliffyb We already know the other side is willing to cheat, attack voting rights, accept foreign bribes, so… https://t.co/UJIAfM55gi",DorianGorski,"Senior Game Designer @StrayBombay, previously worked at id & gearbox. Worked on games like Doom (2016), Transmissions: Element 120, Rage, and Brothers in Arms",Pro-choice
FQG6KZ9NADDZ,618c98fb-834a-4e6a-8e0f-fe5553a1e9f9,951905bf-1c89-4156-b063-a50533744cad,1540794801095860225,@MeredthSalenger My fella thinks the whole Roe v Wade thing might be a way for Republicans to incite Democrats to v… https://t.co/PBZNUTnY9b,PortiaFendeman,I am the Queen of Pop ... Culture,Pro-choice
DPNAMHPJRREC,1c275187-887e-4c18-853c-0ecbf90a06b8,9581a117-9f7f-4ef3-9e40-83534668bcc8,1540796167939833856,@roronoa_zoro007 Yeah it's upto the individual state has no business in restricting. Of course until 24 weeks becau… https://t.co/nBdD7PiBKx,IndianWithLogic,🕉 Unapologetic Hindu. Not a trad.,Pro-choice
DPNAMHPJRREC,8a08643c-b53d-48fa-a87e-a01b035c1d23,95936b99-6b66-4a49-9488-c73a4804aa1f,1540795914482290688,so i can’t get an abortion if i need one because they need more white babies available for adoption and don’t want… https://t.co/bE4D7Q795J,meiwabun,she/theyboss 18+ header by @daliacrossing etsy: amourbun,Pro-choice
ZNXMTR4YRRAP,3530a9bf-47b8-4e3e-b40c-acb035632b45,96074c4a-7c9d-462b-946d-d9e49a877d3e,1540796189389467654,"@Simone_Biles Athletic she is. Smart? Not so much. Guns are in the US constitution, abortion is not.",vader3234,,Pro-life
X6P6DQRXD62A,ee654b4c-67e1-4782-8d0c-4755eba330e1,9615c830-3a0e-489e-bf18-7bebc9d31d07,1540796198063202305,"Sweetie, I’m atheist. My opposition to abortion is based on science, not religion. But your bigotry is duly noted. https://t.co/FnDjmALXf3",BoulwareH2,I don’t like pina coladas. Or getting caught in the rain.,Pro-life
73FP3QEHRD7V,2bac944e-e1f5-45d5-a28b-ba817a47845d,9625ed8e-e521-4784-a1d8-d055e499e698,1540795493650878465,When Roe v. Wade was decided I was already in my waning  days of being a Catholic. My separation had started a few… https://t.co/sEDNqvL16D,bobg366,"Rutgers Retiree, Naturist, Whovian, Red Sox, News  and Weather Junkie, Moderate . Watergate was more of a lesson than a tragedy. Don't marginalize me",Pro-choice
YKR74H2QRD6F,d69d579f-2c09-4a86-a50e-18882824a430,96bb3a79-8f2a-4ab2-ba34-3f199915a0b3,1540795756755398656,@Inkedcub85 @Siegebreaker_11 @KimEllisRealtor @RobinWo56610278 @RepMTG Everyone thinks abortion is murder? Nonsense… https://t.co/FuUNinQwOl,augischmitz,"Television host: The Edge from '04-'11 Radio host: The Morning Edge from '12-'16 Active artist, designer",Pro-choice
VME4939DFDXR,708421b2-20e2-4b9c-be6e-050d0a16763d,96fd4b68-3178-4423-b4ab-570a25e93ca5,1540795787348611073,"Abortion extremists are becoming more and more violent, it's shameful #AbortionBan",TheChecker87,Aramäer ✌🏼 Christ - Syrisch Orthodox ✝️,Pro-life
T3RMAEPRMD6J,6b95bbdb-4832-440b-90a2-35448520a35f,974c94a4-a414-4231-addd-8344d43787ed,1540795795460395008,"@jaredstacy Yes, rights based thinking is the whole problem with this debate. Abortion rights as they’ve existed fo… https://t.co/w8BMCuq6ad",ac_gleason,@aaronkyle47 educator. podcaster. writer. conservative.,Pro-choice
2AZWNZRTVACE,e879f59b-7bfd-407b-a1dd-13623ef17752,974d8b52-2de6-42dc-b19b-8ace86b76a03,1540784704114364416,"cause to benefit those that have no way of refusing her imposition. 
#ElVioladorEresTú! 

""come November, 86 state… https://t.co/TQfsVipkH4",ImogenArate,"Founder of @PoetsandMuses.
If those who decry injustices & corruption are unjust & corrupt in their own conduct, what are they telling you about themselves?",Pro-choice
CAG2KV7YTM69,2f5506f6-f6bb-40f9-8190-fe5fedfcc042,97b391b9-8143-40b2-8370-f9c35fde9f9c,1540796233756729344,@AotearoaMouse @Specneedsmom4 @MelpomeneMel @BNNBreaking Abortion isn’t killing my guy,Oliveneverdown,,Pro-choice
FPMCK2P37RW2,72669108-129a-4432-afcb-ad32db5d8d30,97d8d285-4644-405f-8743-28a279a12eab,1540796204485087232,@Ultra92 @shaydeofgold Apart from the bible that clearly describes an abortion as a test for the unfaithful wife.,Smartymarty66,"Parent, librarian, humanist, feminist, permaculturist, ethical omnivore. 

You gave your problems to tomorrow. Tomorrow turns and asks you why?",Pro-life
FPMCK2P37RW2,82c69447-e9ec-47d3-bddd-9d68e59d030a,97ee9d7c-277b-45e2-a5bf-ee11b9279feb,1540795991162511361,"@SpookySocialist @tylrhut The Soviet Union didn't just ban abortion. In parallel with this, he created conditions f… https://t.co/B5wkgyLIqU",MachineSpirit91,,Pro-choice
XKEQPPFJWHY9,e43a715c-efad-47e9-b58d-d2e67d66de84,98275aed-b7bf-4a2e-8420-4196b5018ca0,1540796028420378624,@Stonekettle Old white men thinking surgical treatment for an ectopic pregnancy and miscarriage is an abortion are… https://t.co/gIVnJAzv7Y,CDMaily1,"No one is asking you to be excited and vote BLUE. 
We are just asking for you to vote BLUE so we can accomplish exciting things.",Pro-choice
2AZWNZRTVACE,c2c9fae0-6b8f-4489-96bf-95481a34b042,98293375-e093-43e4-b832-edaad43bf183,1540796059735179264,"@RealPaigeWWE Facts, shout it louder! 🙌  kane was literally my favourite growing up and i hate seeing what he puts… https://t.co/sQ2YLKsCk3",DDaveyDangerous,"listen to my Podcast Talk is Elite for all ur aew news and reviews

Don't take life to seriously, Nobody gets out Alive anyway

Only Dead Fish Go With The Flow",Pro-choice
Z6J69GNZYEXY,2dc85bfc-6e57-4e26-b664-c9f12e01c2d3,98379ab2-9592-4459-8048-68b718c1ea6d,1540795863697694720,"@Logically_JC @JeffreyRitchey Actually, I don't think the Bible says much, if anything, about abortion. Even if it did, IDGAF either.",ElwoodLampblack,"May I take your trident, sir?"" Click Pinned Tweet for Position on Govt. Been carrying signs 55 yrs, MY arms R tired. Warning, I'm Cranky as Hell #Resist",Pro-choice
Z6J69GNZYEXY,2066ae4f-af30-4d47-8f96-e64773bac252,984ab671-50c9-411e-a5a1-369f98c4feef,1540794586909401088,"Unbelievable

Wording of original Roe ruling: ""...enough to encompass a woman's decision whether to terminate her p… https://t.co/m6mfcowdYT",FrankBlack_MM,"Straight adult human male. Supports women's rights and gay rights based on sex not gender, safeguarding children from gender harm, and free speech. 🟩⬜🟪",Pro-choice
Z6J69GNZYEXY,5b3355a8-0118-44ce-aac8-bf76469f0a85,99378deb-9bfc-46ce-98fa-45d9a539d65c,1540793878659203073,@TeresaMayNot @Puddledumpling I’m 70. Roe v Wade didn’t exist. Women had to have backroom abortions that often scar… https://t.co/ED5zhQdQb5,callierules4151,#FuckCancer #GoAvsGo No DM’s.,Pro-choice
6CNHTCG6W6XM,77454dff-134e-4f1e-a1ee-776416e6657f,99666c9f-1768-448f-aab9-22abc78dbed5,1540796205734793218,I get what this guy was trying to say and I do support it but I think it’s well past time we stop acting like every… https://t.co/F4tHpHv4Na,cherrryemoji,"politics, film & caffeine (she/her)",Pro-choice
2AZWNZRTVACE,b60d924b-e13d-4ef0-beb1-8f285daa1027,99a118c7-f5a8-42ff-86ae-52f37d44fe67,1540796642374209536,"We support equal rights for all and a Woman's right to choose!!! Please sign to voice your support. 

Roe v. Wade h… https://t.co/ma9OTerIxi",CampfireClassi1,"Campfire Classics-A Literary Comedy Podcast. Hosts Ken & Heather try to read those books that look good on your shelf, a laugh a lot along the way. #BLM #LGTBQ+",Pro-choice
7R2NKCJQNXPP,63cb71db-c917-4367-9e59-e5982f230a98,99a32c8a-3b77-44fb-bf74-87e8e71784fe,1540795917548212224,@AlinejadMasih Roe V Wade was always bad law. It has simply been returned to the States and can now be decided on b… https://t.co/IlxnTudmtv,Elizabe89073728,I love The USA Followed by @ACTforAmerica No DMs,Pro-life
ZNXMTR4YRRAP,df3091e6-990b-46fd-bef9-6cdc509bf061,99cf151d-fa82-4dce-b354-e16c6a240819,1540795786937499648,@piyushmittal How many evangelicals got secret abortions? I had a relative who lived in a state where late-term abo… https://t.co/lmnmustJku,jille3832,#StandwithUkraine #Resist No DMs please. Writer. Resistor. Professor. A history of saying my truth. 🇺🇸 🇺🇦,Pro-choice
Z6J69GNZYEXY,e34b5bc8-f639-4cba-99ed-d7d9bb0c9d01,99fd8e11-5652-4164-a625-0ba3ab95d8d1,1540795947814293505,@dr_ryan76 @JeremiahDaws Rape and incest made up about 5-10% of all of unplanned pregnancies. Certainly you aren’t… https://t.co/Ktm48vYq4t,KrewsLady,"Retired nurse, conservative voice.",Pro-life
7R2NKCJQNXPP,860ae4d8-33a3-4ebc-9f72-146c2c5d107c,9a0b75ba-ccd5-4acc-8cde-db9dc8d243db,1540795740628258816,@glosswitch The right to abortion feels like one of the most obvious &amp; justified feminist causes. But it shouldn't… https://t.co/jz4B9OHmt0,Andy__Ramsay,"RGU: MSc Applied Psychology
Aspiring Educational Psychologist
Other: Music | Reading | Politics | Sport | Film |
Blog: @Everyday_Psych
Band: @TheBigEasyA",Pro-choice
T3RMAEPRMD6J,45eb2996-986c-4447-b5f5-f08f54f43605,9a3083ff-023b-4cdd-ab75-fba706d94c69,1540795746231934977,"@annakerr_ If in power much longer they will definitely go after things like same sex marriage, abortion. Although… https://t.co/1hX2jQJU9y",Jimlad66,"Long suffering Season Ticket Holder @westham ‘The further a society drifts from the truth, the more it will hate those who speak it’.",Pro-choice
2AZWNZRTVACE,6a9f5682-a2fd-4553-94bc-8bc27327f025,9a62306b-b4cf-456f-979c-713761be1988,1540796052558811136,@merlinsen i just hope they all get pregnant and have a miscarriage where they would need abortion to save their lives,levisimp666,sleeping,Pro-choice
YKR74H2QRD6F,4a6ea48e-9d95-4017-a238-258ea62c0442,9a783acf-f8c0-48f1-8ee1-725e78f4028e,1540795855594299399,@revealofliberty The proof is the conversation itself. If you thought at any point in time I was ever against abort… https://t.co/huqvhjLJk5,Shaaaaark__,No.,Pro-choice
6FCQKE2GMKG2,f8513ef9-f399-4fd6-a3d1-68e084f6e00d,9b131ed2-4853-4384-8b1f-edbc35ca9e84,1540796166744543233,"If u disagree w Roe v wade ur fucking lost I'm sry 

No future signaling here

Heres how u can help fr

Donate your… https://t.co/nGHFGMYeI3",TooManyZooz,EAST COAST RUN APRIL 21-APRIL 30 TIX AT https://t.co/kJsABnYqMS,Pro-choice
2AZWNZRTVACE,226be255-54f6-43e2-be9a-4322187f7c7d,9c638e33-ecce-47c4-bf0a-10a12809848e,1540793901723836416,I don’t get this argument by pro-lifers about providing free services to women. Does Roe v. Wade stop them from pro… https://t.co/uhUmSt0VMa,joeasunka,"CEO @Afrobarometer | citizen voice & agency | data to policy | 
| tonsorial artist |
Alumnus: @Hewlett_Found, @UCLA, @UnivofGh",Pro-choice
DPNAMHPJRREC,dfa1bd5f-7cdc-48e0-85a2-81129978e6f1,9c6cf3a5-e945-464b-9abe-f84b1bb6a5b1,1540796122884603905,"@ggreenwald Abortion is the brutal murder of a beautiful, innocent, defenseless unborn baby. Let's end this holocau… https://t.co/NdZ2QrWJYT",tacprc1,,Pro-life
VNAQPVX4R36A,63d0c5b8-080f-42b5-bd91-c3d1caf5ccb2,9d4359dc-78ed-4341-b2b8-2e1ecdfb1e42,1540794893865390081,"So scary that this is a possibility following Roe v Wade being overturned, the US is really moving in the direction… https://t.co/rjBKk6omUk",izzzywilliamsx,instagram @izzzywilliamsx,Pro-choice
R7XYZ4FKMFF9,aa3a0344-29f3-44e0-93b2-9b8eb35225af,9da1bfef-b38f-4743-8a09-fd0fe0dcd766,1540796107076149249,@Ghrimfoam Them and their daughters will always have safe abortion opitions,WhiskeyKarma122,"I play ps4 and switch games,stream when I can, and always on the next adventure.
Pan/Bi, Gemini, and Witch.
5/4/24",Pro-choice
73FP3QEHRD7V,3909e7ab-bd3b-4ee6-b8b3-e8ed2aeac45a,9db802b3-2a2c-4eaf-b430-3a3afc9a5c4f,1540795871419301888,@CommonestMan @vanityman Pelosi have not failed bc it has already passed in the House to codify abortion but senate is hold up,VictorH98416144,#BLM #LGBTQ Pride🌈#Biden/Harris VOTE BLUE NO MATTER WHO #RhoaRhop reality tv junkie,Pro-choice
7R2NKCJQNXPP,730b194f-9042-4533-b574-4b1aa5281673,9e8602d6-da2b-449d-b2f5-1004fa36a9a8,1540796006996275200,"A huge THANK YOU , to all the men and others who can’t get pregnant for having our backs in this abortion fiasco. Y… https://t.co/TDTnRizzP5",SerenaTNZ,"INFJ. Labour .Immigrant, Abuse survivor. Misogyny is a scourge. The political grid quiz says I’m a commie, I’m fine with that 😊",Pro-choice
6CNHTCG6W6XM,d26bf44c-55c9-477d-9029-33e64346b0b4,9e8f9ed0-e498-4511-b493-572b301ef1ae,1540794612188471297,"#GOPWarOnWomen FACT: 70% of Americans support Roe vs. Wade, yet SCOTUS and the Republicans are the people making th… https://t.co/40hUPECDyF",BLKROCKET,Social commentary  writer. Watching the march of low human folly and high mark of achievement one byte at a time.,Pro-choice
CAG2KV7YTM69,55c691de-48dc-4124-aec9-c743a6f3412d,9e987238-424a-4173-829a-8b44d3c4d3fb,1540796175468617731,If you said “essential women’s healthcare” instead of “abortion” they’d think twice and still outlaw it. They think… https://t.co/fROnMXBaEA,JenMaezing,41 * Writer * Multi-Passionate * Former Nat'l #OLTL Examiner * Small Business Owner * Love is the answer.  ✍️🌈⬅️💗➡️💍 https://t.co/D07dKWBGI3 | https://t.co/m4pCXbVCC5,Pro-choice
7ZGW996YFZ6X,6731ace5-9b86-4c04-bbdd-49affed4cfed,9ea1b5bf-3760-4f56-9346-3ff2bab8cdef,1540796104039510017,"Asked my mom what she thought about the ban on abortion. She says she’s fine with it, since she doesn’t believe in… https://t.co/J8lbnBb1uR",mzjess_nicole,People still read bios?? TF,Pro-choice
7R2NKCJQNXPP,9af9d030-3b55-4be3-ab00-2a5423f62cc8,9ea7a401-6ba7-467e-948f-7eefc0f8b918,1540795106277695489,America’s middle class was struggling. Then along came Justices Thomas and Kavanaugh. https://t.co/wI6jMEAJo2,MicheleneBerkey,,Pro-choice
4TG67HVWJNDP,da361a02-cdcc-4c88-9ea5-470c86365b4a,9f6c195b-9596-4f12-a6af-f65d418a76e1,1540784812033773568,"It's so obvious that anti-abortion chuds strive to make people's lives worse, since Roe v Wade never took options a… https://t.co/sypo4FnItr",Godzi_G,"21 | Godzi on YouTube | Aspiring everything | White Castle Enthusiast | The last fan of lime cucumber gatorade | NB, pronoun deficiency (any) | 69 inches tall",Pro-choice
FPMCK2P37RW2,8e9cfc07-4ce9-4423-820d-333767dffdc4,a01fc060-504d-441f-8db1-399877da11d4,1540796419052691456,"The repeal of Roe v. Wade breaks 200+ years of historical precedent by, for the first time ever, actively stripping… https://t.co/9X7ajQL8av",SalveMundiProd,"29 || Any Pronouns || Programmer, Musician & Content Creator || https://t.co/1PLV0SnZKE || https://t.co/XXmXwQw1rj

Profile Picture by @TannersArt",Pro-choice
QEZAEMV2WF9D,0e0d35d4-5326-41e1-a454-e33c6e3b26ea,a03a749b-c5eb-458b-9bfd-ef772a2f5e9d,1540795108173484032,"LADIES LETS DO EXACTLY WHAT THE MEN ARE SAYING.
LETS KEEP OUR LEGS CLOSED UNTIL THEY REVERSE THEIR RULING..

OVERTU… https://t.co/9iILjqRkMf",seeroftheunseen,"I am intuitive🔮✨2012 , life coach, a music🎵/book📚/sex💦/food🥗🦐🥓/nature 🍃lover- made of the finest elements✨🌠",Pro-choice
2AZWNZRTVACE,26b82e81-f0f7-4a8a-893a-c77aca30f487,a03c6630-e02f-411d-b56f-3e7dcac7a7d4,1540794747576541185,@DrJenGunter @thehill Roe v Wade would still exist if Democrats didn’t sue to have late term child murders. This is… https://t.co/lBiFG6G8aq,emmetotters,"Don’t worry about the mule being blind, just load the wagon",Pro-life
DPNAMHPJRREC,f0398eeb-e120-45eb-b5df-f6cd7850e1ec,a0fe33d7-a143-4142-b15d-8441ad5a22c6,1540796331446267904,@JenRourke29 Roe v Wade represents the hate a lot of men have for women. 💯,yessin65,"Gods Beautiful Grace, the Love of Family and a Good laugh. Brings much Joy and Happiness. 💚",Pro-choice
GM7WMPEN2H9W,0584e2e1-7b66-4994-989d-0e5e5ef53695,a1066837-3747-4cdd-9750-9d9c89398aea,1540795810857623559,Real. Babies die in an abortion https://t.co/2Mj95oqIQo,Jayna83072151,,Pro-life
FPMCK2P37RW2,36429fe3-402c-4dc1-a1f5-ae91822958ca,a10e432c-0df0-45d2-bd57-36de779ec0ac,1540796042123288576,"@ianbremmer If you don’t want abortion - don’t make it. This is a woman’s uterus, her body and her decision. Not yo… https://t.co/lbnZCVc6kI",mekshune,,Pro-choice
XJKGQQWFXKTX,f29d09b7-68d8-4739-96bd-5ebb67781713,a1334832-f04e-41d6-ab7f-fc46103c0cee,1540795937026723841,"@shaydeofgold I know a woman who knew her baby could not live outside the uterus, but chose to bring the pregnancy… https://t.co/gVjNYm7KtY",jenyferk7,Proud to be a bleeding heart liberal. Am a true believer in Occam’s Razor and lend no time to conspiracy theories. Love animals and actively support @PSPCA,Pro-choice
Z239E43AATKE,5c75e8ca-c27c-4c91-ab42-2eb3510c2749,a154c447-0d85-4e31-bfee-5a2916df5b14,1540794224538521600,@collette70 @JoJoFromJerz It’s unfathomable. I’m old enough to remember when Roe v Wade was first decided. And I’m… https://t.co/U8WrQS2Qct,shaysct,,Pro-choice
